word_id,word,source,level,AH [?] ,UH [?] ,EE [i] ,IH [?] ,EH [?] ,AA [�] ,UR [?] ,UH [?] ,OO [u] ,AW [?] 
4013,theme,Oxford5000,B1,0,0,1,0,0,0,0,0,0,0
4014,themselves,Oxford5000,A2,0,0,0,0,1,0,0,0,0,0
4015,then,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4016,theology,Oxford5000,C1,1,0,1,0,0,0,0,1,0,0
4017,theoretical,Oxford5000,C1,0,0,1,1,1,0,1,1,0,0
4018,theory,Oxford5000,B1,0,0,1,1,0,0,0,0,0,0
4019,therapist,Oxford5000,B2,0,0,0,0,1,0,0,1,0,0
4020,therapy,Oxford5000,B2,0,0,1,0,1,0,0,1,0,0
4021,there,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4022,thereafter,Oxford5000,C1,0,0,0,0,1,1,1,0,0,0
4023,thereby,Oxford5000,C1,0,0,0,0,1,0,0,0,0,0
4024,therefore,Oxford5000,B1,0,0,0,0,1,0,0,0,0,1
4025,these,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4026,thesis,Oxford5000,B2,0,0,1,0,0,0,0,1,0,0
4027,thick,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4028,thief,Oxford5000,A2,0,0,1,0,0,0,0,0,0,0
4029,thin,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4030,thing,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4031,think,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4032,thinking,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4033,third,Oxford5000,A2,0,0,0,0,0,0,1,0,0,0
4034,thirsty,Oxford5000,A1,0,0,1,0,0,0,1,0,0,0
4035,thirteen,Oxford5000,A1,0,0,1,0,0,0,1,0,0,0
4036,thirty,Oxford5000,A1,0,0,1,0,0,0,1,0,0,0
4037,this,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4038,thorough,Oxford5000,B2,0,0,0,0,0,0,1,0,0,0
4039,thoroughly,Oxford5000,B2,0,0,1,0,0,0,1,0,0,0
4040,thought,Oxford5000,A2,0,0,0,0,0,0,0,0,0,1
4041,thought-provoking,Oxford5000,C1,0,0,0,1,0,0,0,1,0,1
4042,thoughtful,Oxford5000,C1,0,0,0,0,0,0,0,1,0,1
4043,thousand,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4044,thread,Oxford5000,C1,0,0,0,0,1,0,0,0,0,0
4045,threat,Oxford5000,B2,0,0,0,0,1,0,0,0,0,0
4046,threaten,Oxford5000,B2,0,0,0,0,1,0,0,1,0,0
4047,three,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4048,threshold,Oxford5000,C1,0,0,0,0,1,0,0,0,0,0
4049,thrilled,Oxford5000,C1,0,0,0,1,0,0,0,0,0,0
4050,through,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4051,throughout,Oxford5000,B1,0,0,0,0,0,0,0,0,1,0
4052,thumb,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4053,Thursday,Oxford5000,A1,0,0,0,0,0,0,1,0,0,0
4054,thus,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4055,ticket,Oxford5000,A1,0,0,0,1,0,0,0,1,0,0
4056,tidy,Oxford5000,A2,0,0,1,0,0,0,0,0,0,0
4057,tighten,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4058,till,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4059,timber,Oxford5000,C1,0,0,0,1,0,0,1,0,0,0
4060,timely,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4061,timing,Oxford5000,B2,0,0,0,1,0,0,0,0,0,0
4062,tin,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4063,tiny,Oxford5000,B1,0,0,1,0,0,0,0,0,0,0
4064,tip,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4065,tire,Oxford5000,B2,0,0,0,0,0,0,1,0,0,0
4066,tired,Oxford5000,A1,0,0,0,0,0,0,1,0,0,0
4067,tissue,Oxford5000,B2,0,0,0,1,0,0,0,0,1,0
4068,title,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4069,to,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4070,tobacco,Oxford5000,C1,0,0,0,0,0,1,0,1,0,0
4071,today,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4072,together,Oxford5000,A1,0,0,0,0,1,0,1,1,0,0
4073,toilet,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4074,tolerance,Oxford5000,C1,1,0,0,0,0,0,1,1,0,0
4075,tolerate,Oxford5000,C1,1,0,0,0,0,0,1,0,0,0
4076,tomato,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4077,tomorrow,Oxford5000,A1,1,0,0,0,0,0,0,1,0,0
4078,ton,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4079,"s""tongue",Oxford5000,B1,0,1,0,0,1,0,0,0,0,0
4080,tonight,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4081,tonne,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4082,too,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4083,tool,Oxford5000,A2,0,0,0,0,0,0,0,0,1,0
4084,tooth,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4085,top,Oxford5000,A2,1,0,0,0,0,0,0,0,0,0
4086,topic,Oxford5000,A1,1,0,0,1,0,0,0,0,0,0
4087,torture,Oxford5000,C1,0,0,0,0,0,0,1,0,0,1
4088,toss,Oxford5000,C1,0,0,0,0,0,0,0,0,0,1
4089,total,Oxford5000,B1,0,0,0,0,0,0,0,1,0,0
4090,totally,Oxford5000,B1,0,0,1,0,0,0,0,1,0,0
4091,touch,Oxford5000,B1,0,1,0,0,0,0,0,0,0,0
4092,tough,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4093,tourism,Oxford5000,A2,0,0,0,1,0,0,0,1,0,0
4094,tourist,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4095,tournament,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4096,towards,Oxford5000,A2,0,0,0,0,0,0,0,1,0,1
4097,towel,Oxford5000,A2,0,0,0,0,0,0,0,1,0,0
4098,tower,Oxford5000,A2,0,0,0,0,0,0,1,0,0,0
4099,toxic,Oxford5000,C1,1,0,0,1,0,0,0,0,0,0
4100,track,Oxford5000,A2,0,0,0,0,0,1,0,0,0,0
4101,trademark,Oxford5000,C1,1,0,0,0,0,0,0,0,0,0
4102,trading,Oxford5000,B2,0,0,0,1,0,0,0,0,0,0
4103,tradition,Oxford5000,A2,0,0,0,1,0,0,0,1,0,0
4104,traditional,Oxford5000,A2,0,0,0,1,0,0,0,1,0,0
4105,traffic,Oxford5000,A1,0,0,0,1,0,1,0,0,0,0
4106,tragedy,Oxford5000,B2,0,0,1,0,0,1,0,1,0,0
4107,tragic,Oxford5000,B2,0,0,0,1,0,1,0,0,0,0
4108,trailer,Oxford5000,C1,0,0,0,0,0,0,1,0,0,0
4109,trainer,Oxford5000,A2,0,0,0,0,0,0,1,0,0,0
4110,training,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4111,transaction,Oxford5000,C1,0,0,0,0,0,1,0,1,0,0
4112,transcript,Oxford5000,C1,0,0,0,1,0,1,0,0,0,0
4113,transfer,Oxford5000,B2,0,0,0,0,0,1,1,0,0,0
4114,transform,Oxford5000,B2,0,0,0,0,0,1,0,0,0,1
4115,transformation,Oxford5000,C1,0,0,0,0,0,1,1,1,0,0
4116,transit,Oxford5000,C1,0,0,0,1,0,1,0,0,0,0
4117,transition,Oxford5000,B2,0,0,0,1,0,1,0,1,0,0
4118,translate,Oxford5000,B1,0,0,0,0,0,1,0,0,0,0
4119,translation,Oxford5000,B1,0,0,0,0,0,1,0,1,0,0
4120,transmission,Oxford5000,C1,0,0,0,1,0,1,0,1,0,0
4121,transmit,Oxford5000,B2,0,0,0,1,0,1,0,0,0,0
4122,transparency,Oxford5000,С1,0,0,1,0,1,1,0,1,0,0
4123,transparent,Oxford5000,C1,0,0,0,0,1,1,0,1,0,0
4124,transport,Oxford5000,A2,0,0,0,0,0,1,0,0,0,1
4125,transportation,Oxford5000,B2,0,0,0,0,0,1,1,1,0,0
4126,trap,Oxford5000,B2,0,0,0,0,0,1,0,0,0,0
4127,trauma,Oxford5000,C1,0,0,0,0,0,0,0,1,0,1
4128,travel,Oxford5000,A1,0,0,0,0,0,1,0,1,0,0
4129,traveller,Oxford5000,A2,0,0,0,0,0,1,1,1,0,0
4130,treasure,Oxford5000,B2,0,0,0,0,1,0,1,0,0,0
4131,treat,Oxford5000,B1,0,0,1,0,0,0,0,0,0,0
4132,treatment,Oxford5000,B1,0,0,1,0,0,0,0,1,0,0
4133,treaty,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4134,tree,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4135,tremendous,Oxford5000,C1,0,0,0,0,1,0,0,1,0,0
4136,trend,Oxford5000,B1,0,0,0,0,1,0,0,0,0,0
4137,trial,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4138,tribal,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4139,tribunal,Oxford5000,C1,0,0,0,0,0,0,0,1,1,0
4140,tribute,Oxford5000,C1,0,0,0,1,0,0,0,0,1,0
4141,trick,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4142,trigger,Oxford5000,C1,0,0,0,1,0,0,1,0,0,0
4143,trillion,Oxford5000,B2,0,0,0,1,0,0,0,1,0,0
4144,trio,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4145,trip,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4146,triumph,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4147,troop,Oxford5000,B2,0,0,0,0,0,0,0,0,1,0
4148,trophy,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4149,tropical,Oxford5000,B2,1,0,0,1,0,0,0,1,0,0
4150,troubled,Oxford5000,C1,0,1,0,0,0,0,0,1,0,0
4151,trouble,Oxford5000,A2,0,1,0,0,0,0,0,1,0,0
4152,trousers,Oxford5000,A1,0,0,0,0,0,0,1,0,0,0
4153,truck,Oxford5000,A2,0,1,0,0,0,0,0,0,0,0
4154,TRUE,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4155,truly,Oxford5000,B2,0,0,1,0,0,0,0,0,1,0
4156,trust,Oxford5000,B2,0,1,0,0,0,0,0,0,0,0
4157,trustee,Oxford5000,C1,0,1,1,0,0,0,0,0,0,0
4158,truth,Oxford5000,B1,0,0,0,0,0,0,0,0,1,0
4159,tsunami,Oxford5000,B2,1,0,1,0,0,0,0,0,1,0
4160,T-shirt,Oxford5000,A1,0,0,1,0,0,0,1,0,0,0
4161,tube,Oxford5000,B1,0,0,0,0,0,0,0,0,1,0
4162,Tuesday,Oxford5000,A1,0,0,1,0,0,0,0,0,1,0
4163,tuition,Oxford5000,C1,0,0,0,1,0,0,0,1,1,0
4164,tune,Oxford5000,B2,0,0,0,0,0,0,0,0,1,0
4165,tunnel,Oxford5000,B2,0,1,0,0,0,0,0,1,0,0
4166,turn,Oxford5000,A1,0,0,0,0,0,0,1,0,0,0
4167,turnout,Oxford5000,C1,0,0,0,0,0,0,1,0,0,0
4168,turnover,Oxford5000,C1,0,0,0,0,0,0,1,0,0,0
4169,TV,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4170,twelve,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4171,twenty,Oxford5000,A1,0,0,1,0,1,0,0,0,0,0
4172,twin,Oxford5000,A2,0,0,0,1,0,0,0,0,0,0
4173,twist,Oxford5000,C1,0,0,0,1,0,0,0,0,0,0
4174,two,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4175,typical,Oxford5000,A2,0,0,0,1,0,0,0,1,0,0
4176,typically,Oxford5000,B1,0,0,1,1,0,0,0,0,0,0
4177,ugly,Oxford5000,B1,0,1,1,0,0,0,0,0,0,0
4178,ultimate,Oxford5000,B2,0,1,0,0,0,0,0,1,0,0
4179,ultimately,Oxford5000,B2,0,1,1,0,0,0,0,1,0,0
4180,umbrella,Oxford5000,A1,0,0,0,0,1,0,0,1,0,0
4181,unable,Oxford5000,B1,0,0,0,0,0,0,0,1,0,0
4182,unacceptable,Oxford5000,B2,0,1,0,0,1,1,0,1,0,0
4183,uncertainty,Oxford5000,B2,0,0,1,0,0,0,1,1,0,0
4184,uncle,Oxford5000,A1,0,1,0,0,0,0,0,1,0,0
4185,uncomfortable,Oxford5000,B1,0,1,0,0,0,0,1,1,0,0
4186,unconscious,Oxford5000,B2,1,1,0,0,0,0,0,1,0,0
4187,under,Oxford5000,A1,0,1,0,0,0,0,1,0,0,0
4188,undergo,Oxford5000,B2,0,1,0,0,0,0,1,0,0,0
4189,undergraduate,Oxford5000,C1,0,1,0,0,0,1,1,1,0,0
4190,underground,Oxford5000,A2,0,1,0,0,0,0,1,0,0,0
4191,underlying,Oxford5000,C1,0,1,0,1,0,0,1,0,0,0
4192,undermine,Oxford5000,C1,0,1,0,0,0,0,1,0,0,0
4193,understand,Oxford5000,A1,0,1,0,0,0,1,1,0,0,0
4194,understanding,Oxford5000,A2,0,1,0,1,0,1,1,0,0,0
4195,undertake,Oxford5000,B2,0,1,0,0,0,0,1,0,0,0
4196,underwear,Oxford5000,B1,0,1,0,0,1,0,1,0,0,0
4197,undoubtedly,Oxford5000,C1,0,0,1,1,0,0,0,1,0,0
4198,unemployed,Oxford5000,B1,0,1,0,0,1,0,0,0,0,0
4199,unemployment,Oxford5000,B1,0,1,0,1,0,0,0,1,0,0
4200,unexpected,Oxford5000,B2,0,1,0,1,1,0,0,0,0,0
4201,unfair,Oxford5000,B1,0,0,0,0,1,0,0,1,0,0
4202,unfold,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4203,unfortunate,Oxford5000,B2,0,0,0,0,0,0,0,1,0,1
4204,unfortunately,Oxford5000,A2,0,0,1,0,0,0,0,1,0,1
4205,unhappy,Oxford5000,A2,0,0,1,0,0,1,0,1,0,0
4206,uniform,Oxford5000,A2,0,0,0,0,0,0,0,1,1,1
4207,unify,Oxford5000,C1,0,0,0,0,0,0,0,1,1,0
4208,union,Oxford5000,B1,0,0,0,0,0,0,0,1,1,0
4209,unique,Oxford5000,B2,0,0,1,0,0,0,0,0,1,0
4210,unit,Oxford5000,A2,0,0,0,0,0,0,0,1,1,0
4211,unite,Oxford5000,B2,0,0,0,0,0,0,0,0,1,0
4212,united,Oxford5000,A2,0,0,0,1,0,0,0,0,1,0
4213,unity,Oxford5000,B2,0,0,1,0,0,0,0,1,1,0
4214,universal,Oxford5000,B2,0,0,0,0,0,0,1,1,1,0
4215,universe,Oxford5000,B2,0,0,0,0,0,0,1,1,1,0
4216,university,Oxford5000,A1,0,0,1,0,0,0,1,1,1,0
4217,unknown,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4218,unless,Oxford5000,B1,0,0,0,0,1,0,0,1,0,0
4219,unlike,Oxford5000,B1,0,0,0,0,0,0,0,1,0,0
4220,unlikely,Oxford5000,B1,0,0,1,0,0,0,0,1,0,0
4221,unnecessary,Oxford5000,B1,0,0,1,0,1,0,0,1,0,0
4222,unpleasant,Oxford5000,B1,0,0,0,0,1,0,0,1,0,0
4223,unprecedented,Oxford5000,C1,0,0,0,1,1,0,0,1,0,0
4224,until,Oxford5000,A1,0,0,0,1,0,0,0,1,0,0
4225,unusual,Oxford5000,A2,0,0,0,0,0,0,0,1,1,0
4226,unveil,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4227,up,Oxford5000,A1,0,1,0,0,0,0,0,0,0,0
4228,upcoming,Oxford5000,C1,0,1,0,1,0,0,0,0,0,0
4229,update,Oxford5000,B1,0,0,0,0,0,0,0,1,0,0
4230,upgrade,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4231,uphold,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4232,upon,Oxford5000,B1,1,0,0,0,0,0,0,1,0,0
4233,upper,Oxford5000,B2,0,1,0,0,0,0,1,0,0,0
4234,upset,Oxford5000,B1,0,0,0,0,1,0,0,1,0,0
4235,upstairs,Oxford5000,A2,0,0,0,0,1,0,0,1,0,0
4236,upwards,Oxford5000,B2,0,1,0,0,0,0,1,0,0,0
4237,urban,Oxford5000,B2,0,0,0,0,0,0,1,1,0,0
4238,urge,Oxford5000,B2,0,0,0,0,0,0,1,0,0,0
4239,urgent,Oxford5000,B2,0,0,0,0,0,0,1,1,0,0
4240,us,Oxford5000,A1,0,1,0,0,0,0,0,0,0,0
4241,usage,Oxford5000,B2,0,0,0,0,0,0,0,1,1,0
4242,use,Oxford5000,A2,0,0,0,0,0,0,0,0,1,0
4243,used¹,Oxford5000,B1,0,0,0,0,0,0,0,0,1,0
4244,used²,Oxford5000,B1,0,0,0,0,0,0,0,0,1,0
4245,used to,Oxford5000,A2,0,0,0,0,0,0,0,0,1,0
4246,useful,Oxford5000,A1,0,0,0,0,0,0,0,1,1,0
4247,useless,Oxford5000,B2,0,0,0,0,0,0,0,1,1,0
4248,user,Oxford5000,A2,0,0,0,0,0,0,1,0,1,0
4249,usual,Oxford5000,A2,0,0,0,0,0,0,0,1,1,0
4250,usually,Oxford5000,A1,0,0,1,0,0,0,0,1,1,0
4251,utility,Oxford5000,C1,0,0,1,1,0,0,0,1,1,0
4252,utilize,Oxford5000,C1,0,0,0,0,0,0,0,1,1,0
4253,utterly,Oxford5000,C1,0,1,1,0,0,0,1,0,0,0
4254,vacation,Oxford5000,A1,0,0,0,0,0,0,0,1,0,0
4255,vacuum,Oxford5000,C1,0,0,0,0,0,1,0,0,1,0
4256,valid,Oxford5000,B2,0,0,0,1,0,1,0,0,0,0
4257,validity,Oxford5000,C1,0,0,1,1,0,0,0,1,0,0
4258,valley,Oxford5000,A2,0,0,1,0,0,1,0,0,0,0
4259,valuable,Oxford5000,B1,0,0,0,0,0,1,0,1,0,0
4260,value,Oxford5000,B1,0,0,0,0,0,1,0,0,1,0
4261,van,Oxford5000,A2,0,0,0,0,0,1,0,0,0,0
4262,vanish,Oxford5000,C1,0,0,0,1,0,1,0,0,0,0
4263,variable,Oxford5000,C1,0,0,1,0,1,0,0,1,0,0
4264,variation,Oxford5000,B2,0,0,1,0,1,0,0,1,0,0
4265,varied,Oxford5000,C1,0,0,1,0,1,0,0,0,0,0
4266,various,Oxford5000,B1,0,0,1,0,1,0,0,1,0,0
4267,vary,Oxford5000,B2,0,0,1,0,1,0,0,0,0,0
4268,vast,Oxford5000,B2,0,0,0,0,0,1,0,0,0,0
4269,vegetable,Oxford5000,A1,0,0,0,0,1,0,0,1,0,0
4270,vehicle,Oxford5000,A2,0,0,1,1,0,0,0,1,0,0
4271,venture,Oxford5000,C1,0,0,0,0,1,0,1,0,0,0
4272,venue,Oxford5000,B2,0,0,0,0,1,0,0,0,1,0
4273,verbal,Oxford5000,C1,0,0,0,0,0,0,1,1,0,0
4274,verdict,Oxford5000,C1,0,0,0,1,0,0,1,0,0,0
4275,verify,Oxford5000,C1,0,0,0,0,1,0,0,1,0,0
4276,version,Oxford5000,B1,0,0,0,0,0,0,1,1,0,0
4277,verse,Oxford5000,C1,0,0,0,0,0,0,1,0,0,0
4278,versus,Oxford5000,C1,0,0,0,0,0,0,1,1,0,0
4279,vertical,Oxford5000,B2,0,0,0,1,0,0,1,1,0,0
4280,very,Oxford5000,A1,0,0,1,0,1,0,0,0,0,0
4281,vessel,Oxford5000,C1,0,0,0,0,1,0,0,1,0,0
4282,veteran,Oxford5000,C1,0,0,0,0,1,0,1,1,0,0
4283,via,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4284,viable,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4285,vibrant,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4286,vicious,Oxford5000,C1,0,0,0,1,0,0,0,1,0,0
4287,victim,Oxford5000,B1,0,0,0,1,0,0,0,1,0,0
4288,victory,Oxford5000,B2,0,0,1,1,0,0,1,0,0,0
4289,video,Oxford5000,A1,0,0,1,1,0,0,0,0,0,0
4290,view,Oxford5000,A2,0,0,0,0,0,0,0,0,1,0
4291,viewer,Oxford5000,B1,0,0,0,0,0,0,1,0,1,0
4292,viewpoint,Oxford5000,B2,0,0,0,0,0,0,0,0,1,0
4293,village,Oxford5000,A1,0,0,0,1,0,0,0,1,0,0
4294,villager,Oxford5000,C1,0,0,0,1,0,0,1,0,0,0
4295,violence,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4296,violent,Oxford5000,B1,0,0,0,0,0,0,0,1,0,0
4297,virtual,Oxford5000,B2,0,0,0,0,0,0,1,1,1,0
4298,virtue,Oxford5000,C1,0,0,0,0,0,0,1,0,1,0
4299,virus,Oxford5000,A2,0,0,0,0,0,0,0,1,0,0
4300,visa,Oxford5000,B2,0,0,1,0,0,0,0,1,0,0
4301,visible,Oxford5000,B2,0,0,0,1,0,0,0,1,0,0
4302,vision,Oxford5000,B2,0,0,0,1,0,0,0,1,0,0
4303,visit,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4304,visitor,Oxford5000,A1,0,0,0,1,0,0,1,0,0,0
4305,visual,Oxford5000,B2,0,0,0,1,0,0,0,1,0,0
4306,vital,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4307,vitamin,Oxford5000,B2,0,0,0,0,0,0,0,1,0,0
4308,vocal,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4309,volume,Oxford5000,B2,1,0,0,0,0,0,0,0,1,0
4310,voluntary,Oxford5000,B2,1,0,1,0,1,0,0,1,0,0
4311,volunteer,Oxford5000,B1,1,0,0,1,0,0,0,1,0,0
4312,voting,Oxford5000,B2,0,0,0,1,0,0,0,0,0,0
4313,vulnerability,Oxford5000,C1,0,1,1,1,0,0,1,1,0,0
4314,vulnerable,Oxford5000,C1,0,1,0,0,0,0,1,1,0,0
4315,waiter,Oxford5000,A1,0,0,0,0,0,0,1,0,0,0
4316,walk,Oxford5000,A1,0,0,0,0,0,0,0,0,0,1
4317,wall,Oxford5000,A1,0,0,0,0,0,0,0,0,0,1
4318,wander,Oxford5000,B2,1,0,0,0,0,0,1,0,0,0
4319,want,Oxford5000,A1,1,0,0,0,0,0,0,0,0,0
4320,war,Oxford5000,A2,0,0,0,0,0,0,0,0,0,1
4321,ward,Oxford5000,C1,0,0,0,0,0,0,0,0,0,1
4322,warehouse,Oxford5000,C1,0,0,0,0,1,0,0,0,0,0
4323,warfare,Oxford5000,C1,0,0,0,0,1,0,0,0,0,1
4324,warm,Oxford5000,A1,0,0,0,0,0,0,0,0,0,1
4325,warming,Oxford5000,B2,0,0,0,1,0,0,0,0,0,1
4326,warn,Oxford5000,B1,0,0,0,0,0,0,0,0,0,1
4327,warning,Oxford5000,B1,0,0,0,1,0,0,0,0,0,1
4328,warrant,Oxford5000,C1,0,0,0,0,0,0,0,1,0,1
4329,warrior,Oxford5000,C1,0,0,1,0,0,0,1,0,0,1
4330,wash,Oxford5000,A2,1,0,0,0,0,0,0,0,0,0
4331,washing,Oxford5000,A2,1,0,0,1,0,0,0,0,0,0
4332,watch,Oxford5000,A1,1,0,0,0,0,0,0,0,0,0
4333,water,Oxford5000,A1,0,0,0,0,0,0,1,0,0,1
4334,we,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4335,weak,Oxford5000,A2,0,0,1,0,0,0,0,0,0,0
4336,weaken,Oxford5000,C1,0,0,1,0,0,0,0,1,0,0
4337,weakness,Oxford5000,B2,0,0,1,0,0,0,0,1,0,0
4338,wealth,Oxford5000,B2,0,0,0,0,1,0,0,0,0,0
4339,wealthy,Oxford5000,B2,0,0,1,0,1,0,0,0,0,0
4340,weapon,Oxford5000,B1,0,0,0,0,1,0,0,1,0,0
4341,wear,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4342,weather,Oxford5000,A1,0,0,0,0,1,0,1,0,0,0
4343,weave,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4344,web,Oxford5000,A2,0,0,0,0,1,0,0,0,0,0
4345,website,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4346,wedding,Oxford5000,A2,0,0,0,1,1,0,0,0,0,0
4347,Wednesday,Oxford5000,A1,0,0,1,0,1,0,0,0,0,0
4348,weed,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4349,week,Oxford5000,A1,0,0,1,0,0,0,0,0,0,0
4350,weekend,Oxford5000,A1,0,0,1,0,1,0,0,0,0,0
4351,weekly,Oxford5000,B2,0,0,1,0,0,0,0,0,0,0
4352,weird,Oxford5000,B2,0,0,0,1,0,0,0,0,0,0
4353,welcome,Oxford5000,A1,0,0,0,0,1,0,0,1,0,0
4354,welfare,Oxford5000,B2,0,0,0,0,1,0,0,0,0,0
4355,well,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4356,well-being,Oxford5000,C1,0,0,1,1,1,0,0,0,0,0
4357,west,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4358,western,Oxford5000,B1,0,0,0,0,1,0,1,0,0,0
4359,wet,Oxford5000,A2,0,0,0,0,1,0,0,0,0,0
4360,what,Oxford5000,A1,0,1,0,0,0,0,0,0,0,0
4361,whatever,Oxford5000,B1,0,1,0,0,1,0,1,0,0,0
4362,whatsoever,Oxford5000,C1,0,1,0,0,1,0,1,0,0,0
4363,wheat,Oxford5000,B2,0,0,1,0,0,0,0,0,0,0
4364,wheel,Oxford5000,A2,0,0,1,0,0,0,0,0,0,0
4365,when,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4366,whenever,Oxford5000,B1,0,0,0,0,1,0,1,0,0,0
4367,where,Oxford5000,A1,0,0,0,0,1,0,0,0,0,0
4368,whereas,Oxford5000,B2,0,0,0,0,1,1,0,0,0,0
4369,whereby,Oxford5000,C1,0,0,0,0,1,0,0,0,0,0
4370,wherever,Oxford5000,B2,0,0,0,0,1,0,1,0,0,0
4371,whether,Oxford5000,B1,0,0,0,0,1,0,1,0,0,0
4372,which,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4373,whip,Oxford5000,C1,0,0,0,1,0,0,0,0,0,0
4374,whisper,Oxford5000,B2,0,0,0,1,0,0,1,0,0,0
4375,who,Oxford5000,A1,0,0,0,0,0,0,0,0,1,0
4376,whoever,Oxford5000,B2,0,0,0,0,1,0,1,0,1,0
4377,wholly,Oxford5000,C1,0,0,1,0,0,0,0,0,0,0
4378,whom,Oxford5000,B2,0,0,0,0,0,0,0,0,1,0
4379,whose,Oxford5000,A2,0,0,0,0,0,0,0,0,1,0
4380,widely,Oxford5000,B2,0,0,1,0,0,0,0,0,0,0
4381,widen,Oxford5000,C1,0,0,0,0,0,0,0,1,0,0
4382,widespread,Oxford5000,B2,0,0,0,0,1,0,0,0,0,0
4383,widow,Oxford5000,C1,0,0,0,1,0,0,0,0,0,0
4384,width,Oxford5000,C1,0,0,0,1,0,0,0,0,0,0
4385,will,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4386,willing,Oxford5000,B2,0,0,0,1,0,0,0,0,0,0
4387,willingness,Oxford5000,C1,0,0,0,1,0,0,0,1,0,0
4388,win,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4389,window,Oxford5000,A1,0,0,0,1,0,0,0,0,0,0
4390,wing,Oxford5000,B1,0,0,0,1,0,0,0,0,0,0
4391,winner,Oxford5000,A2,0,0,0,1,0,0,1,0,0,0
4392,winter,Oxford5000,A1,0,0,0,1,0,0,1,0,0,0
