caseId,family,route,entryControl,surfaceId,sourceAnchor,sourceVersion,role,capabilityFlags,datasetId,state,viewport,zoom,inputMode,evidenceClass,expectedContract,commandOrSteps,status,findingIds,artifactIds,blockerOwner,blockerReason,action,priorState,pendingState,terminalState,requestIdentity,acknowledgementBudgetProposedMs,acknowledgementMeasuredMs,outcomeMeasuredMs,settleMeasuredMs,geometrySummaryId,liveObservationId,motionPreference,focusBeforeAfter,scrollBeforeAfter,staleResponseOutcome
ACCESS-teacher-1,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-teacher-2,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-teacher-3,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-teacher-4,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-teacher-5,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-teacher-6,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,teacher,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-teacher.json,,,,,,,,,,,,,,,,,
ACCESS-denied-1,Shell access,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,denied,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-denied.json,,,,,,,,,,,,,,,,,
ACCESS-denied-2,Shell access,https://betterenglishlearning.com/index.html,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,denied,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-denied.json,,,,,,,,,,,,,,,,,
ACCESS-signedout-1,Shell access,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,signedout,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-signedout.json,,,,,,,,,,,,,,,,,
ACCESS-signedout-2,Shell access,https://betterenglishlearning.com/index.html?next=%2Fcrm-admin.html%23staff,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,signedout,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-signedout.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-1,Shell access,#staff,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-2,Shell access,#students,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-3,Shell access,#dashboard,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-4,Shell access,#dashboard,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-5,Shell access,#courses/class-management,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
ACCESS-capability-disabled-6,Shell access,#courses/teacher-schedule,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,capability-disabled,,,gate/redirect or hash confinement,,100%,Chrome automation,local simulated UI,CRM gate/route boundary only; destination login shell not covered,,pass,,access-capability-disabled.json,,,,,,,,,,,,,,,,,
FORM-1,Student profile,,#btn-new-student -> #btn-save-student,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,empty validation and failed save retain draft,1440,100%,Chrome automation,local simulated UI,empty validation and failed save retain draft,,pass,,student-form.json,,,,,,,,,,,,,,,,,
FORM-LIVE-1,Student profile,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,error announcement semantics,1440,100%,Chrome automation,local simulated UI,error announcement semantics,,finding,F-04,student-form.json,,,,,,,,,,,,,,,,,
FORM-2,Student profile,,#btn-new-student -> #btn-save-student,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,empty validation and failed save retain draft,390,100%,Chrome automation,local simulated UI,empty validation and failed save retain draft,,pass,,student-form.json,,,,,,,,,,,,,,,,,
FORM-LIVE-2,Student profile,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,error announcement semantics,390,100%,Chrome automation,local simulated UI,error announcement semantics,,finding,F-04,student-form.json,,,,,,,,,,,,,,,,,
SPEC-01,Pronunciation dual arena,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Synthetic audio and analysis fixtures; not physical mic or accuracy proof,,100%,Chrome automation,local simulated UI,Synthetic audio and analysis fixtures; not physical mic or accuracy proof,,pass,,pronunciation.txt,,,,,,,,,,,,,,,,,
SPEC-02,Student deep links,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Existing component fixture,,100%,Chrome automation,local simulated UI,Existing component fixture,,pass,,student-hash.txt,,,,,,,,,,,,,,,,,
SPEC-03,Books mind map,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Existing component/citation fixture,,100%,Chrome automation,local simulated UI,Existing component/citation fixture,,pass,,books-mindmap.txt,,,,,,,,,,,,,,,,,
SPEC-04,Books revision,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Original legacy assertion expects obsolete corruption; diagnostic later OCR assertions pass,,100%,Chrome automation,local simulated UI,Original legacy assertion expects obsolete corruption; diagnostic later OCR assertions pass,,finding,TEST-STALE,books-revision.txt,,,,,,,,,,,,,,,,,
SPEC-05,Segmentation study,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Requested workspace markup absent throughout this baseline public HTML/JS; controller remains orphaned; no waveform pass,,100%,Chrome automation,local simulated UI,Requested workspace markup absent throughout this baseline public HTML/JS; controller remains orphaned; no waveform pass,,not-applicable,,segmentation.txt,,,,,,,,,,,,,,,,,
SPEC-06,Student courses,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Original mock omits canonical push-forward flags; contract-adapted remaining assertions pass,,100%,Chrome automation,local simulated UI,Original mock omits canonical push-forward flags; contract-adapted remaining assertions pass,,finding,TEST-STALE,student-courses.txt,,,,,,,,,,,,,,,,,
SPEC-07,Scheduler client,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Original completed-session fixture is outside current week; frozen fixture date passes,,100%,Chrome automation,local simulated UI,Original completed-session fixture is outside current week; frozen fixture date passes,,finding,TEST-STALE,adjacent-contracts.txt,,,,,,,,,,,,,,,,,
SPEC-08,Essay AI controls,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,"Component fixture; sendFile adapted for .codex hidden ancestor, no real scoring",,100%,Chrome automation,local simulated UI,"Component fixture; sendFile adapted for .codex hidden ancestor, no real scoring",,pass,,specialist.cjs,,,,,,,,,,,,,,,,,
PERSIST-1,Projects,,,crmProjects/remote-browser-1788857576532/tasks/t,,owner candidate9de84120; GET independently verified,admin,,,preserved record independent GET,,100%,Chrome automation,local persisted administrative read; not app ACL proof,preserved record independent GET,,pass,,projects-independent-read.json,,,,,,,,,,,,,,,,,
PERSIST-2,Projects,,,crmProjectMembers/WyJyZW1vdGUtYnJvd3Nlci0xNzg4ODU3NTc2NTMyIiwiY3JtLXByb2plY3RzLXN0YWZmLWVkaXRvciJd,,owner candidate9de84120; GET independently verified,admin,,,preserved record independent GET,,100%,Chrome automation,local persisted administrative read; not app ACL proof,preserved record independent GET,,pass,,projects-independent-read.json,,,,,,,,,,,,,,,,,
PERSIST-3,Projects,,,crmProjects/remote-browser-1788857576532/changeHeads/0,,owner candidate9de84120; GET independently verified,admin,,,preserved record independent GET,,100%,Chrome automation,local persisted administrative read; not app ACL proof,preserved record independent GET,,pass,,projects-independent-read.json,,,,,,,,,,,,,,,,,
FIX-VOICE,Voice studio,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,latest/error terminal state regression,,100%,Chrome automation,local simulated UI,latest/error terminal state regression,,pass,F-05,../voice-error-feedback,,,,,,,,,,,,,,,,,
FIX-DASH,Dashboard,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,latest/error terminal state regression,,100%,Chrome automation,local simulated UI,latest/error terminal state regression,,pass,F-06,../refresh-order,,,,,,,,,,,,,,,,,
FIX-AGENT,Agents,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,latest/error terminal state regression,,100%,Chrome automation,local simulated UI,latest/error terminal state regression,,pass,F-06,../refresh-order,,,,,,,,,,,,,,,,,
BLOCK-196,Integrated CRM / Projects / data input,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,integrated acceptance,,100%,Chrome automation,unavailable integration,integrated acceptance,,blocked,,owner coordination,integration coordinator / feature owner,Transferred combined runtime/role/persisted acceptance to integration coordinator; UI25/UI26 newly handed off. Owner-reported acceptance is not imported as independently verified here.,,,,,,,,,,,,,,,
BLOCK-197,Projects role by view,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,integrated acceptance,,100%,Chrome automation,unavailable integration,integrated acceptance,,blocked,,owner coordination,integration coordinator / feature owner,Transferred combined runtime/role/persisted acceptance to integration coordinator; UI25/UI26 newly handed off. Owner-reported acceptance is not imported as independently verified here.,,,,,,,,,,,,,,,
BLOCK-198,Cross-workflow persisted finance / enquiry / student,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,integrated acceptance,,100%,Chrome automation,unavailable integration,integrated acceptance,,blocked,,owner coordination,integration coordinator / feature owner,Transferred combined runtime/role/persisted acceptance to integration coordinator; UI25/UI26 newly handed off. Owner-reported acceptance is not imported as independently verified here.,,,,,,,,,,,,,,,
BLOCK-199,Physical recording and native provider UI,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,integrated acceptance,,100%,Chrome automation,unavailable integration,integrated acceptance,,blocked,,owner coordination,integration/feature owner,Physical-device user interaction/provider-backed execution is not represented by synthetic fixtures,,,,,,,,,,,,,,,
BLOCK-200,New payment followup / receipt UI,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,integrated acceptance,,100%,Chrome automation,unavailable integration,integrated acceptance,,blocked,,owner coordination,integration coordinator / feature owner,Transferred combined runtime/role/persisted acceptance to integration coordinator; UI25/UI26 newly handed off. Owner-reported acceptance is not imported as independently verified here.,,,,,,,,,,,,,,,
OPEN-201,Student profile,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,all finance/identity/360/entrance populated/empty/error/save variants,,100%,Chrome automation,local fixture audit; granular limitations retained,all finance/identity/360/entrance populated/empty/error/save variants,,finding,F-04;F-09;F-10;F-11,remaining-student-profile-audit/student-profile-after.json;remaining-student-profile-audit/error-states/error-states-result.json,,Student360/Identity populated and empty10cases; profile/Identity/Finance/load/save18error cases plusUI20 responsive shell. Audited errors now assigned UI23; persisted successful save and role evidence remain BLOCK196-200.,,,,,,,,,,,,,,,
OPEN-202,Teaching sessions,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,populated real diagrams/audio/PDF plus dynamic viewer controls,,100%,Chrome automation,local fixture audit; granular limitations retained,populated real diagrams/audio/PDF plus dynamic viewer controls,,finding,F-12,remaining-teaching-audio-audit/native-controls-mobile-diagnostic.json;remaining-audit/root-shared-teaching-review.json,,"Real jsPDF exports, Mermaid diagram and dynamic viewer checks plus actual native media inputs audited. Mobile docked audio pointer availability defect remains; physical/provider boundary stays BLOCK199.",,,,,,,,,,,,,,,
OPEN-203,Books,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,remaining fullscreen/BGM/knowledge graph/bookmarks/compilation and all error/permission variants,,100%,Chrome automation,local fixture audit; granular limitations retained,remaining fullscreen/BGM/knowledge graph/bookmarks/compilation and all error/permission variants,,finding,F-14,remaining-books-secondary-audit/books-secondary-after.json;books-compilation-graph-fix/focused-result.json,,Remaining fullscreen/BGM/bookmarks/highlights/compilation/Graph controls audited in local fixtures. BGM resolvedUI21; compilation/Graph denial/retry resolvedUI22. Mobile highlight pointer interference remains; real ACL/persistence is main-owned.,,,,,,,,,,,,,,,
OPEN-204,Shell and shared controls,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,full keyboard/contrast/target-size audit across every control family,,100%,Chrome automation,local fixture audit; granular limitations retained,full keyboard/contrast/target-size audit across every control family,,finding,F-03;F-04;F-13,remaining-shared-controls-audit/open204-shared-controls.json;remaining-audit/root-shared-teaching-review.json,,Shared18route/viewport cases inventory321control instances and34representative keyboard activations; Student/modal/native families have separate evidence. Findings retained rather than falsely classified untested. Not full WCAG certification.,,,,,,,,,,,,,,,
OPEN-205,Practice platform,,,,,9fadfec71222eccc056fb7ccf360f2bf8dd4d2ba + manifest.json,admin,,,Assigned remaining local question/result controls completed; physical/provider boundary remains BLOCK-199,,100%,Chrome automation,local fixture audit; granular limitations retained,"Six listening and seven speaking/notes local flow families; Notes is typed, not recording",,pass,,remaining-speaking-ra-20260908/read-aloud-result.json;remaining-speaking-ra-20260908/read-aloud-mobile-result.json;remaining-speaking-rts-20260908/root-result.json;remaining-speaking-sgd-20260908/root-result.json;remaining-speaking-notes-20260908/root-result.json;remaining-speaking-repeat-sentence-20260908/root-result.json;remaining-speaking-asq-20260908/asq-desktop-result.json;remaining-speaking-asq-20260908/asq-mobile-result.json;final-bounded-remediation/describe-image-final/describe-image-after-v5.json;remaining-listening-sst-20260908/root-result.json;remaining-listening-lmcsa-20260908/run-desktop-v2/lmcsa-desktop1440x900.json;remaining-listening-lmcsa-20260908/run-mobile-v2/lmcsa-mobile390x844.json;remaining-listening-four-20260908/run-lmcma-desktop-v2/lmcma-desktop1440x900.json;remaining-listening-four-20260908/run-lmcma-mobile-v2/lmcma-mobile390x844.json;remaining-listening-four-20260908/run-smw-desktop/smw-desktop1440x900.json;remaining-listening-four-20260908/run-smw-mobile/smw-mobile390x844.json;remaining-listening-four-20260908/run-hiw-desktop-v2/hiw-desktop1440x900.json;remaining-listening-four-20260908/run-hiw-mobile-v2/hiw-mobile390x844.json;remaining-listening-four-20260908/run-hcs-desktop/hcs-desktop1440x900.json;remaining-listening-four-20260908/run-hcs-mobile/hcs-mobile390x844.json,,,,"planned; setup failures and seven-flow inventory were historical, preserved in prior checkpoint",,,,,,,,,,,,,
LATE-207,Teaching PDF,,,,,sealed UI18,synthetic admin,,,"3real PDF exports; short, English and Vietnamese wrap checks",,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"3real PDF exports; short, English and Vietnamese wrap checks",,pass,,supplemental-ui/package-run-20260908T100833Z/supplemental-manifest.json,,,,,,,,,,,,,,,,,
LATE-208,Teaching diagram,,,,,receipt-bound source; UI18,synthetic admin,,,"Real Mermaid27labels0clipped,14nodes; dynamic viewer16width cases",,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"Real Mermaid27labels0clipped,14nodes; dynamic viewer16width cases",,pass,,remaining-audit/teaching-viewer.txt,,,,,,,,,,,,,,,,,
LATE-209,Books fullscreen,,,,,sealed UI18,synthetic admin,,,"Focus entry/return,56Tab cycles,Escape,inert siblings,rapid reopen",1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"Focus entry/return,56Tab cycles,Escape,inert siblings,rapid reopen",,pass,,supplemental-ui/package-run-20260908T100833Z/supplemental-manifest.json,,,,,,,,,,,,,,,,,
LATE-210,Books mind map,,,,,sealed UI19,synthetic admin,,,"Mobile toolbar,Close/Export and keyboard recovery",,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"Mobile toolbar,Close/Export and keyboard recovery",,pass,F-02,mobile-controls/package-run-20260908T111330Z/ui19-manifest.json,,,,,,,,,,,,,,,,,
LATE-211,Practice history,,,,,sealed UI19,synthetic admin,,,"68focused assertions: nested modal,Close,native traversal,opener recovery",,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"68focused assertions: nested modal,Close,native traversal,opener recovery",,pass,,mobile-controls/package-run-20260908T111330Z/ui19-manifest.json,,,,,,,,,,,,,,,,,
LATE-212,Student profile,,,,,sealed UI20,synthetic admin,,,Five responsive widths; actual tab/Finance/Identity child bounds,360;390;768;1024;1440,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,Five responsive widths; actual tab/Finance/Identity child bounds,,pass,F-01,student-mobile-shell/package-run-20260908T114435Z/ui20-manifest.json,,,,,,,,,,,,,,,,,
LATE-213,Books BGM,,,,,sealed UI21,synthetic admin,,,12populated/empty/error/fallback/retry/stale lifecycle cases,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,12populated/empty/error/fallback/retry/stale lifecycle cases,,pass,,books-bgm-fix/books-bgm-final.json;books-bgm-fix/package-run-20260908T121135Z/ui21-manifest.json,,,,,,,,,,,,,,,,,
LATE-214,Books compilation and Graph,,,,,sealed UI22,synthetic admin,,,57assertions pending/403/error/retry/artifact/focus/stale/create/delete,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,57assertions pending/403/error/retry/artifact/focus/stale/create/delete,,pass,F-07;F-08,books-compilation-graph-fix/focused-result.json;books-compilation-graph-fix/package-run-20260908T125058Z/ui22-manifest.json,,,,,,,,,,,,,,,,,
LATE-215,Student profile,,,,,receipt-bound shell + owner finance fixture,synthetic admin,,,18explicit failed-load/invalid-save/failed-save cases; drafts retained,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,18explicit failed-load/invalid-save/failed-save cases; drafts retained,,finding,F-04;F-09;F-10;F-11,remaining-student-profile-audit/error-states/error-states-result.json,,,,,,,,,,,,,,,,,
LATE-216,Books secondary controls,,,,,UI21 beforeUI22,synthetic admin,,,6populated/empty/error cases; actual compilation downloads,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,6populated/empty/error cases; actual compilation downloads,,finding,F-07;F-08;F-14,remaining-books-secondary-audit/books-secondary-after.json,,,,,,,,,,,,,,,,,
LATE-217,Shared control families,,,,,receipt-bound source,synthetic admin,,,"18route-width cases,321control instances,34representative keyboard activations",1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,"18route-width cases,321control instances,34representative keyboard activations",,finding,F-13,remaining-shared-controls-audit/open204-shared-controls.json,,,,,,,,,,,,,,,,,
LATE-218,Teaching native audio,,,,,receipt-bound source,synthetic admin,,,Real local16.72s MP3; native input and timestamp; cramped mobile pointer control,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,Real local16.72s MP3; native input and timestamp; cramped mobile pointer control,,finding,F-12,remaining-teaching-audio-audit/teaching-audio-after.json;remaining-teaching-audio-audit/native-controls-after.json;remaining-teaching-audio-audit/native-controls-mobile-diagnostic.json,,,,,,,,,,,,,,,,,
LATE-219,Reading question results,,,,,receipt-bound source and pinnedSheetJS0.18.5,synthetic admin,,,RMCSA/RMCMA/ROP/DD real content answer/submit/result/retry; pinned real parser,1440,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,RMCSA/RMCMA/ROP/DD real content answer/submit/result/retry; pinned real parser,,pass,,remaining-practice-audit/reading-content-final-report.md,,,,,,,,,,,,,,,,,
LATE-220,Reading mobile results,,,,,receipt-bound source,synthetic admin,,,Four families at390/768; ordinary scroll resolves center overlaps,390;768,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,Four families at390/768; ordinary scroll resolves center overlaps,,finding,,remaining-practice-audit/reading-content-mobile-final-report.md,,,,,,,,,,,,,,,,,
LATE-221,Entrance results,,,,,receipt-bound source; PDF mocked,synthetic admin,,,6populated/empty/error cases;390Back link works after ordinary scroll,1440;390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,6populated/empty/error cases;390Back link works after ordinary scroll,,finding,,remaining-entrance-audit/run-20260908T100221Z/entrance-result-audit.json,,,,,,,,,,,,,,,,,
LATE-222,Agents pointer diagnostic,,,,,receipt-bound source,synthetic admin,,,Normal nonforced Add Course click succeeds0to1 after910ms automatic scroll,390,100%,installed Chrome automation,local fixture; no production/provider or persisted-role claim,Normal nonforced Add Course click succeeds0to1 after910ms automatic scroll,,finding,F-13,agents-pointer-diagnostic/open204-shared-controls.json,,,,,,,,,,,,,,,,,
LATE223,Student errors,,,,,UI23 separate b507 supplement,,,,,,,,local synthetic Chrome,28 actual Chrome cases at1440/390; four-body boundary and independent uncertain-payment identity/context check pass; sparse structure explicitly qualified,,pass,F-09;F-10;F-11,student-errors-fix/error-states-result-ui23-focus.json,,,,,,,,,,,,,,,,,
LATE224,Teaching native audio,,,,,UI24 sealed CSS supplement,,,,,,,,local synthetic Chrome,Five viewports360/390/768/844-landscape/1440; actual pointer and keyboard play/pause/seek pass; unrelated shell overflow retained,,pass,F-12,teaching-audio-sizing-fix/native-controls-ui24-final3.json,,,,,,,,,,,,,,,,,
LATE225,Read Aloud,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,RA Record/Stop/Check/Retry/Next; mobile custom Play/Pause,desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,RA Record/Stop/Check/Retry/Next; mobile custom Play/Pause,,pass,,remaining-speaking-ra-20260908/read-aloud-result.json;remaining-speaking-ra-20260908/read-aloud-mobile-result.json,,,,,,,,,,,,,,,,,
LATE226,Respond to a Situation,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,Original actual RTS lifecycle/scoring/sample/retry assertions,desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,Original actual RTS lifecycle/scoring/sample/retry assertions,,pass,,remaining-speaking-rts-20260908/root-result.json,,,,,,,,,,,,,,,,,
LATE227,Summarize Group Discussion,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,"Speaker notes, record/result, actual Retry; real pinned NLP",desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,"Speaker notes, record/result, actual Retry; real pinned NLP",,pass,,remaining-speaking-sgd-20260908/root-result.json,,,,,,,,,,,,,,,,,
LATE228,Retell Lecture / Notes,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,"Current typed-notes flow: Play/Pause/seek, Submit matching and Retry; no recording control exists",desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,"Current typed-notes flow: Play/Pause/seek, Submit matching and Retry; no recording control exists",,pass,,remaining-speaking-notes-20260908/root-result.json,,,,,,,,,,,,,,,,,
LATE229,Repeat Sentence,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,"Play/Record/Stop/Check, multipart audio/reference, result tokens and Retry; real hit-tested animated Stop pointer",desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,"Play/Record/Stop/Check, multipart audio/reference, result tokens and Retry; real hit-tested animated Stop pointer",,pass,,remaining-speaking-repeat-sentence-20260908/root-result.json,,,,,,,,,,,,,,,,,
LATE230,Answer Short Question,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,"Visible picker, Play/Pause, Record/Stop automatic submission, transcript/XSS and Redo",desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,"Visible picker, Play/Pause, Record/Stop automatic submission, transcript/XSS and Redo",,pass,,remaining-speaking-asq-20260908/asq-desktop-result.json;remaining-speaking-asq-20260908/asq-mobile-result.json,,,,,,,,,,,,,,,,,
LATE231,Describe Image,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,Final source Start/Record/Stop/Results/Retry at1440/390/360;503 Retry dedup recovery1440/390,desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,Final source Start/Record/Stop/Results/Retry at1440/390/360;503 Retry dedup recovery1440/390,,pass,,final-bounded-remediation/describe-image-final/describe-image-after-v5.json,,,,,,,,,,,,,,,,,
LATE232,Summarize Spoken Text,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,Full SST submit/scoring/error/retry/exit flow; real range seeking; mobile ordinary scrolling pointer recovery,desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,Full SST submit/scoring/error/retry/exit flow; real range seeking; mobile ordinary scrolling pointer recovery,,pass,,remaining-listening-sst-20260908/root-result.json,,,,,,,,,,,,,,,,,
LATE233,Listening single-choice,,,,,receipt-bound source; UI26 later shared style change scoped only to DI,synthetic guest/auth,,,"Actual wrong/correct scores, transcript/explanation and Retry",desktop1440; mobile390 (DI also360),100%,installed Chrome; real locator/mouse inputs,local fixture; synthetic media/scoring/auth boundaries,"Actual wrong/correct scores, transcript/explanation and Retry",,pass,,remaining-listening-lmcsa-20260908/run-desktop-v2/lmcsa-desktop1440x900.json;remaining-listening-lmcsa-20260908/run-mobile-v2/lmcsa-mobile390x844.json,,,,,,,,,,,,,,,,,
