ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
1699,#1699 RS,Junior hospital technicians have to work very long hours.,1,0,0,1,"lex=0(rare_avg=4.03: technicians(3.57), junior(4.49)) | dictation=dense(6)"
1700,#1700 RS,The new tools are being tested by senior specialists.,1,0,1,0,"lex=0(rare_avg=4.19: specialists(3.90), tested(4.48)) | grammar=passive(are being tested)"
1702,#1702 RS,A company may have the same legal rights as a person.,2,0,1,1,"lex=0(rare_avg=5.13: legal(5.08), rights(5.19)) | grammar=modal(may) | dictation=long(11)"
1703,#1703 RS,This type of butterfly travels to a country with a warmer climate in winter.,2,1,0,2,"lex=1(rare_avg=3.84: warmer(3.76), butterfly(3.93)) | dictation=long(14); dense(7)"
1704,#1704 RS,This teaching method provides the opportunity for students to learn by completing tasks.,2,0,0,2,"lex=0(rare_avg=4.14: completing(4.06), tasks(4.23)) | dictation=long(13); dense(8)"
1705,#1705 RS,You are recommended to only use footnotes when they are necessary.,2,1,1,1,"lex=1(rare_avg=3.85: footnotes(3.20), recommended(4.50)) | grammar=passive(are recommended) | dictation=long(11)"
1706,#1706 RS,Becoming a good actor requires persistence and motivation.,1,1,0,1,"lex=1(rare_avg=3.86: persistence(3.51), motivation(4.22)) | dictation=dense(6)"
1707,#1707 RS,Training covers a range of scenarios that an actor might encounter.,2,0,1,2,"lex=0(rare_avg=4.07: scenarios(3.88), encounter(4.26)) | grammar=modal(might) | dictation=long(11); dense(6)"
1708,#1708 RS,The percentage of respondents who knew that the Earth circles the Sun once each year remained essentially unchanged.,2,1,1,2,"lex=1(rare_avg=3.76: unchanged(3.74), respondents(3.78)) | grammar=relative(who) | dictation=long(18); dense(8)"
1709,#1709 RS,The information you need for this meeting is on the website.,1,0,0,1,"lex=0(rare_avg=5.12: website(5.09), meeting(5.15)) | dictation=long(11)"
1710,#1710 RS,The beggar was laughed at by the children.,1,1,1,0,"lex=1(rare_avg=3.71: beggar(3.17), laughed(4.24)) | grammar=passive(was laughed)"
1711,#1711 RS,The paper must be reviewed thoroughly and appropriately.,3,0,2,0,"lex=0(rare_avg=3.92: appropriately(3.74), thoroughly(4.09)) | grammar=modal(must); passive(be reviewed)"
1712,#1712 RS,This office is for students who want to study abroad.,1,0,1,0,"lex=0(rare_avg=4.82: abroad(4.39), students(5.25)) | grammar=relative(who)"
1713,#1713 RS,The famous magazine tends to publish articles with alternative viewpoints.,1,1,0,1,"lex=1(rare_avg=3.69: viewpoints(3.29), publish(4.10)) | dictation=dense(7)"
1714,#1714 RS,Those children have been anxiously waiting for their presents for a morning.,2,1,1,1,"lex=1(rare_avg=3.75: anxiously(3.09), presents(4.41)) | grammar=perfect(have been) | dictation=long(12)"
1715,#1715 RS,The new contract will help to raise the company's international profile.,2,0,0,3,"lex=0(rare_avg=4.53: company's(4.31), raise(4.75)) | dictation=contraction; long(11); dense(7)"
1716,#1716 RS,We are open to any comments and suggestions on these proposals.,1,0,0,1,"lex=0(rare_avg=4.22: proposals(4.20), suggestions(4.24)) | dictation=long(11)"
1717,#1717 RS,We don't know how many solar systems there are in each galaxy.,2,0,0,3,"lex=0(rare_avg=4.41: galaxy(4.28), solar(4.53)) | dictation=contraction; long(12); dense(6)"
1718,#1718 RS,The policy ensures that there will be no bias between public and private providers.,2,1,1,2,"lex=1(rare_avg=3.87: ensures(3.60), providers(4.13)) | grammar=passive(be no bias between) | dictation=long(14); dense(6)"
1719,#1719 RS,The campaign aims to motivate young people to improve their educational achievements.,2,1,0,2,"lex=1(rare_avg=3.83: motivate(3.60), achievements(4.06)) | dictation=long(12); dense(8)"
1720,#1720 RS,The average human lifespan in developed countries has increased over the last decades.,2,0,1,2,"lex=0(rare_avg=3.98: lifespan(3.37), decades(4.58)) | grammar=perfect(has increased) | dictation=long(13); dense(8)"
1721,#1721 RS,Their research aims to shed light on the workings of people's minds.,2,1,0,3,"lex=1(rare_avg=3.79: workings(3.38), aims(4.21)) | dictation=contraction; long(12); dense(7)"
1722,#1722 RS,The government outlined a new set of proposals on women's rights.,2,0,0,3,"lex=0(rare_avg=4.04: outlined(3.87), proposals(4.20)) | dictation=contraction; long(11); dense(7)"
1723,#1723 RS,The firm has drawn up a budget for the coming financial year.,2,0,1,2,"lex=0(rare_avg=4.66: drawn(4.53), firm(4.79)) | grammar=perfect(has drawn) | dictation=long(12); dense(6)"
1724,#1724 RS,Medicine should not be kept where it is accessible to children.,3,0,3,1,"lex=0(rare_avg=4.46: accessible(4.18), medicine(4.73)) | grammar=modal(should); passive(be kept); relative(where) | dictation=long(11)"
1725,#1725 RS,One common notion is that the elders should be respected.,3,0,2,0,"lex=0(rare_avg=3.94: elders(3.76), respected(4.11)) | grammar=modal(should); passive(be respected)"
1726,#1726 RS,The committee was in the process of formulating a plan.,1,0,0,0,"lex=0(rare_avg=3.98: formulating(2.96), committee(5.01))"
1727,#1727 RS,All the arrangements are now in place for the group's visit.,1,0,0,2,"lex=0(rare_avg=4.05: group's(3.88), arrangements(4.23)) | dictation=contraction; long(11)"
1728,#1728 RS,He studies in particular the fishes of the Indian Ocean.,1,0,0,0,"lex=0(rare_avg=4.20: fishes(3.42), studies(4.98))"
1729,#1729 RS,The Italian cheese has been exported to many different countries.,3,0,2,0,"lex=0(rare_avg=4.07: exported(3.56), cheese(4.57)) | grammar=passive(been exported); perfect(has been exported)"
1730,#1730 RS,The housing sales have been turning down since the last summer.,2,0,1,2,"lex=0(rare_avg=4.74: turning(4.71), housing(4.77)) | grammar=perfect(have been) | dictation=long(11); dense(6)"
1731,#1731 RS,Some of these churches date from even earlier than the last century.,1,0,0,1,"lex=0(rare_avg=4.62: churches(4.27), earlier(4.98)) | dictation=long(12)"
1732,#1732 RS,New scientific discoveries about ancient people have been made every year by scientists.,2,0,1,2,"lex=0(rare_avg=4.12: discoveries(3.73), scientists(4.50)) | grammar=perfect(have been) | dictation=long(13); dense(8)"
1733,#1733 RS,The team has made some minor changes to the new program.,2,0,0,2,"lex=0(rare_avg=4.87: minor(4.62), changes(5.12)) | dictation=long(11); dense(6)"
1734,#1734 RS,The company hopes the cost can be cut by reducing employment.,2,0,0,2,"lex=0(rare_avg=4.38: reducing(4.36), hopes(4.40)) | dictation=long(11); dense(6)"
1735,#1735 RS,The students will have enough time to ask questions after the talk.,2,0,0,2,"lex=0(rare_avg=5.20: questions(5.15), students(5.25)) | dictation=long(12); dense(6)"
1736,#1736 RS,Parents should set a good example for their children.,1,0,1,0,"lex=0(rare_avg=5.24: parents(5.21), example(5.27)) | grammar=modal(should)"
1737,#1737 RS,Schools should provide students with the opportunity to do manual jobs.,2,0,1,2,"lex=0(rare_avg=4.63: manual(4.32), opportunity(4.95)) | grammar=modal(should) | dictation=long(11); dense(6)"
1738,#1738 RS,The worker had absented himself from the office for the day.,3,2,1,1,"lex=2(rare_avg=2.99: absented(1.55), worker(4.43)) | grammar=perfect(had absented) | dictation=long(11)"
1739,#1739 RS,There is absolutely nothing more the medical team can do.,1,0,0,0,"lex=0(rare_avg=5.07: absolutely(4.98), medical(5.16))"
1740,#1740 RS,The court had absolved him of all responsibility for the accident.,2,1,1,1,"lex=1(rare_avg=3.70: absolved(2.69), accident(4.71)) | grammar=perfect(had absolved) | dictation=long(11)"
1741,#1741 RS,The company has to deal with huge losses resulting from its latest investment.,2,0,0,2,"lex=0(rare_avg=4.46: losses(4.45), resulting(4.48)) | dictation=long(13); dense(7)"
1742,#1742 RS,The earthquake has resulted in many thousands of deaths since last week.,2,0,1,2,"lex=0(rare_avg=4.26: earthquake(4.15), resulted(4.37)) | grammar=perfect(has resulted) | dictation=long(12); dense(8)"
1743,#1743 RS,The exhibition has told us the fascinating story of the steam age.,2,0,0,2,"lex=0(rare_avg=4.25: fascinating(4.13), exhibition(4.37)) | dictation=long(12); dense(6)"
1744,#1744 RS,Fruit and vegetables grow in abundance on this small island.,1,0,0,1,"lex=0(rare_avg=4.00: abundance(3.86), vegetables(4.15)) | dictation=dense(6)"
1745,#1745 RS,You can join our virtual open day to learn more about the campus.,2,0,0,2,"lex=0(rare_avg=4.42: virtual(4.32), campus(4.51)) | dictation=long(13); dense(6)"
1746,#1746 RS,A talk will be given by a leading expert from the local government.,2,0,1,2,"lex=0(rare_avg=4.78: expert(4.56), leading(5.00)) | grammar=passive(be given) | dictation=long(13); dense(6)"
1747,#1747 RS,The doctor is also a creative writing tutor and author.,1,0,0,0,"lex=0(rare_avg=4.13: tutor(3.67), creative(4.60))"
1748,#1748 RS,The lecture gives information about common career paths for economics students.,2,0,0,2,"lex=0(rare_avg=4.08: paths(4.02), lecture(4.14)) | dictation=long(11); dense(8)"
1749,#1749 RS,We work with partners throughout the world in healthcare and business.,2,0,0,2,"lex=0(rare_avg=4.51: healthcare(4.47), partners(4.56)) | dictation=long(11); dense(6)"
1750,#1750 RS,The professor regards this research as fundamental to our environment.,1,0,0,0,"lex=0(rare_avg=4.27: regards(4.20), fundamental(4.33))"
1751,#1751 RS,Open access means making research publications freely available online.,1,0,0,1,"lex=0(rare_avg=4.17: freely(4.07), publications(4.27)) | dictation=dense(9)"
1752,#1752 RS,She is a social scientist with a background in urban design and planning.,2,0,0,2,"lex=0(rare_avg=4.43: scientist(4.21), urban(4.65)) | dictation=long(13); dense(6)"
1753,#1753 RS,We did not receive any news during his long absence.,1,0,0,0,"lex=0(rare_avg=4.59: absence(4.34), receive(4.85))"
1754,#1754 RS,Now most of the young people are unable to do manual labor.,1,0,0,1,"lex=0(rare_avg=4.46: manual(4.32), unable(4.61)) | dictation=long(12)"
1755,#1755 RS,He had managed to cover a lot of topics in a short talk.,2,0,1,2,"lex=0(rare_avg=4.51: topics(4.27), managed(4.76)) | grammar=perfect(had managed) | dictation=long(13); dense(6)"
1756,#1756 RS,The family has sold most of its shares and will lose control of the company.,2,0,1,2,"lex=0(rare_avg=4.79: shares(4.60), sold(4.97)) | grammar=perfect(has sold) | dictation=long(15); dense(6)"
1757,#1757 RS,I have made an appointment to see the doctor this morning.,2,0,1,1,"lex=0(rare_avg=4.70: appointment(4.49), doctor(4.90)) | grammar=perfect(have made an appointment) | dictation=long(11)"
1758,#1758 RS,Drinking and driving is one of the most common causes of traffic accidents.,2,0,0,2,"lex=0(rare_avg=4.39: accidents(4.16), causes(4.63)) | dictation=long(13); dense(7)"
1759,#1759 RS,There will be an opportunity to ask questions at the end of the meeting.,1,0,0,1,"lex=0(rare_avg=5.05: opportunity(4.95), questions(5.15)) | dictation=long(14)"
1760,#1760 RS,Diversity of architectural styles is one of the greatest features of the Main Campus.,2,0,0,2,"lex=0(rare_avg=4.14: architectural(3.96), diversity(4.32)) | dictation=long(14); dense(6)"
1761,#1761 RS,The Integrated Learning Program aims at enriching students’ learning experiences.,1,1,0,0,"lex=1(rare_avg=3.62: enriching(3.04), aims(4.21))"
1762,#1762 RS,We offer a wide range of internship opportunities for students.,1,0,0,1,"lex=0(rare_avg=4.11: internship(3.61), opportunities(4.61)) | dictation=dense(6)"
1763,#1763 RS,We look forward to seeing you on your next visit to the library.,2,0,0,2,"lex=0(rare_avg=4.95: library(4.86), seeing(5.04)) | dictation=long(13); dense(6)"
1764,#1764 RS,There may be some disruption to our services over the next few weeks.,2,0,1,1,"lex=0(rare_avg=4.45: disruption(3.71), weeks(5.19)) | grammar=modal(may) | dictation=long(13)"
1765,#1765 RS,The potential to reach new customers through social media has never been greater.,2,0,1,2,"lex=0(rare_avg=4.84: customers(4.78), greater(4.90)) | grammar=perfect(has never been) | dictation=long(13); dense(7)"
1766,#1766 RS,We offer databases and educational resources to students of all ages.,2,0,0,2,"lex=0(rare_avg=4.08: databases(3.62), ages(4.53)) | dictation=long(11); dense(6)"
1767,#1767 RS,This meeting has been hosted by a motivational speaker.,3,1,2,0,"lex=1(rare_avg=3.87: motivational(3.48), hosted(4.25)) | grammar=passive(been hosted); perfect(has been hosted)"
1768,#1768 RS,Please use the button below if you want to reserve a computer.,2,0,0,2,"lex=0(rare_avg=4.58: button(4.56), reserve(4.60)) | dictation=long(12); dense(6)"
1769,#1769 RS,You need to complete the application form before next Friday.,1,0,0,0,"lex=0(rare_avg=4.98: application(4.86), complete(5.10))"
1770,#1770 RS,The annual fee collected is not refundable under any circumstance.,1,1,0,0,"lex=1(rare_avg=3.21: refundable(2.75), circumstance(3.66))"
1771,#1771 RS,We have gathered together the answers to some of our most frequently asked questions.,2,0,1,2,"lex=0(rare_avg=4.41: gathered(4.27), frequently(4.56)) | grammar=perfect(have gathered) | dictation=long(14); dense(6)"
1772,#1772 RS,A number of the university's major sources of funding can be applied.,2,0,1,3,"lex=0(rare_avg=4.21: university's(3.78), funding(4.63)) | grammar=passive(be applied) | dictation=contraction; long(12); dense(6)"
1773,#1773 RS,Students have to cover their living expenses as well as the course fees.,2,0,0,2,"lex=0(rare_avg=4.43: expenses(4.33), fees(4.53)) | dictation=long(13); dense(7)"
1774,#1774 RS,Online courses have made distance learning more accessible than ever.,1,0,0,1,"lex=0(rare_avg=4.32: accessible(4.18), courses(4.46)) | dictation=dense(7)"
1775,#1775 RS,This book is to explore the history of ancient North America.,1,0,0,1,"lex=0(rare_avg=4.49: explore(4.31), ancient(4.68)) | dictation=long(11)"
1776,#1776 RS,We encourage participants to develop their own understanding of the market.,1,0,0,1,"lex=0(rare_avg=4.43: participants(4.40), encourage(4.45)) | dictation=long(11)"
1777,#1777 RS,We don't need to have the experience of writing a story.,1,0,0,2,"lex=0(rare_avg=5.17: writing(5.07), experience(5.27)) | dictation=contraction; long(11)"
1778,#1778 RS,This activity will consider children of different ages and stages.,1,0,0,1,"lex=0(rare_avg=4.48: stages(4.43), ages(4.53)) | dictation=dense(6)"
1779,#1779 RS,The final two sessions will take place on Sunday morning.,1,0,0,1,"lex=0(rare_avg=4.88: sessions(4.48), final(5.28)) | dictation=dense(6)"
1780,#1780 RS,Course materials include a detailed timetable and a reading list.,1,0,0,1,"lex=0(rare_avg=3.97: timetable(3.44), detailed(4.51)) | dictation=dense(7)"
1781,#1781 RS,Tea and coffee will be available in the study rooms on the third floor.,2,0,0,2,"lex=0(rare_avg=4.64: rooms(4.56), tea(4.73)) | dictation=long(14); dense(7)"
1782,#1782 RS,We offer a range of short online courses that are open to everyone.,2,0,0,2,"lex=0(rare_avg=4.75: courses(4.46), offer(5.05)) | dictation=long(13); dense(7)"
1783,#1783 RS,You will need two academic references to support your application.,1,0,0,1,"lex=0(rare_avg=4.50: references(4.42), academic(4.57)) | dictation=dense(6)"
1784,#1784 RS,We offer plenty of sports programs for students to develop a healthy lifestyle.,2,0,0,2,"lex=0(rare_avg=4.50: lifestyle(4.29), plenty(4.72)) | dictation=long(13); dense(8)"
1785,#1785 RS,She continually seeks new and better ways to serve her communities.,2,0,0,2,"lex=0(rare_avg=4.02: continually(3.91), seeks(4.13)) | dictation=long(11); dense(7)"
1786,#1786 RS,A public library can strengthen our communities by connecting people.,1,0,0,1,"lex=0(rare_avg=4.10: strengthen(4.04), connecting(4.16)) | dictation=dense(6)"
1787,#1787 RS,Customers can pick up the camera at the circulation desk of the store.,2,0,0,2,"lex=0(rare_avg=4.20: circulation(3.96), desk(4.43)) | dictation=long(13); dense(6)"
1788,#1788 RS,This library card provides free access to books and other learning materials.,2,0,0,2,"lex=0(rare_avg=4.79: materials(4.78), provides(4.80)) | dictation=long(12); dense(8)"
1789,#1789 RS,Children need books in their own language with settings that reflect their lives.,2,0,0,2,"lex=0(rare_avg=4.31: settings(4.23), reflect(4.39)) | dictation=long(13); dense(7)"
1790,#1790 RS,Supply of clean drinking water is a problem in many parts of the world.,2,0,0,2,"lex=0(rare_avg=4.76: drinking(4.71), supply(4.81)) | dictation=long(14); dense(8)"
1791,#1791 RS,Our students have participated in Exchange Programs to widen their horizons.,2,1,1,1,"lex=1(rare_avg=3.36: widen(3.25), horizons(3.47)) | grammar=perfect(have participated) | dictation=long(11)"
1792,#1792 RS,Our mentors will build and contribute to a friendly relationship with new students.,2,1,0,2,"lex=1(rare_avg=3.81: mentors(3.29), contribute(4.34)) | dictation=long(13); dense(7)"
1793,#1793 RS,You will find general information about the campuses and service support here.,2,0,0,2,"lex=0(rare_avg=4.50: campuses(3.57), information(5.43)) | dictation=long(12); dense(6)"
1794,#1794 RS,The program is for technical and scientific students.,1,0,0,0,"lex=0(rare_avg=4.71: scientific(4.67), technical(4.75))"
1795,#1795 RS,The deadline for assignments is the fourth of February.,1,0,0,0,"lex=0(rare_avg=4.00: assignments(3.88), deadline(4.12))"
1796,#1796 RS,The pandemic has presented education professionals with more challenges than ever before.,2,0,1,2,"lex=0(rare_avg=3.96: pandemic(3.68), professionals(4.24)) | grammar=perfect(has presented) | dictation=long(12); dense(6)"
1797,#1797 RS,The demand for qualified teachers and school administrators is growing.,1,0,0,1,"lex=0(rare_avg=4.16: administrators(3.85), qualified(4.46)) | dictation=dense(6)"
1798,#1798 RS,You will be able to integrate digital media with your study.,1,0,0,1,"lex=0(rare_avg=4.28: integrate(3.72), digital(4.83)) | dictation=long(11)"
1799,#1799 RS,Students are expected to refine their skills in team leadership through this course.,2,0,1,2,"lex=0(rare_avg=4.02: refine(3.28), skills(4.77)) | grammar=passive(are expected) | dictation=long(13); dense(7)"
1800,#1800 RS,"To pass this exam, you have to design and analyze two projects.",2,0,0,2,"lex=0(rare_avg=4.05: analyze(3.84), exam(4.26)) | dictation=long(12); dense(6)"
1801,#1801 RS,The new learning management systems have been updated by a group of experts.,3,0,2,2,"lex=0(rare_avg=4.54: experts(4.52), updated(4.55)) | grammar=passive(been updated); perfect(have been updated) | dictation=long(13); dense(7)"
1802,#1802 RS,The field of internet security is growing and evolving at a rapid pace.,2,0,0,2,"lex=0(rare_avg=4.08: evolving(3.77), rapid(4.38)) | dictation=long(13); dense(7)"
1803,#1803 RS,The objective is to implement a secure network to meet organizational needs.,2,0,1,2,"lex=0(rare_avg=4.02: organizational(3.83), implement(4.20)) | grammar=passive(is to implement) | dictation=long(12); dense(7)"
1804,#1804 RS,It is now becoming too easy to collect and analyze information from computer networks.,2,0,0,2,"lex=0(rare_avg=4.11: analyze(3.84), collect(4.37)) | dictation=long(14); dense(7)"
1805,#1805 RS,The discussion covers business principles and practices in the context of everyday business events.,2,0,0,2,"lex=0(rare_avg=4.45: principles(4.42), everyday(4.47)) | dictation=long(14); dense(9)"
1806,#1806 RS,Global issues may affect women's lives in a positive,2,0,1,2,"lex=0(rare_avg=4.64: affect(4.59), women's(4.70)) | grammar=modal(may) | dictation=contraction; dense(6)"
1807,#1807 RS,Your aim is to recognize the impact of gender in all academic disciplines.,2,0,0,2,"lex=0(rare_avg=4.10: disciplines(3.69), aim(4.51)) | dictation=long(13); dense(6)"
1808,#1808 RS,Data visualization techniques are used to gain better insights into customer experience.,2,1,0,2,"lex=1(rare_avg=3.59: visualization(3.32), insights(3.86)) | dictation=long(12); dense(9)"
1809,#1809 RS,You need to work harder to achieve your professional goals.,1,0,0,1,"lex=0(rare_avg=4.57: harder(4.57), achieve(4.57)) | dictation=dense(6)"
1810,#1810 RS,Teachers can also help students to select their future career pathway.,2,0,0,2,"lex=0(rare_avg=4.11: pathway(3.77), select(4.45)) | dictation=long(11); dense(7)"
1811,#1811 RS,It's important that we interact effectively and appropriately within a diverse society.,2,1,0,3,"lex=1(rare_avg=3.90: appropriately(3.74), interact(4.05)) | dictation=contraction; long(12); dense(8)"
1812,#1812 RS,He is able to understand diverse perspectives about women's literature.,1,0,0,2,"lex=0(rare_avg=4.07: perspectives(3.89), diverse(4.24)) | dictation=contraction; dense(6)"
1813,#1813 RS,The analysis is related to gender equality and the aging issue.,2,0,1,2,"lex=0(rare_avg=4.15: aging(4.04), equality(4.26)) | grammar=passive(is related) | dictation=long(11); dense(6)"
1814,#1814 RS,A balanced approach to teaching and learning is important in education.,2,0,1,2,"lex=0(rare_avg=4.45: balanced(4.18), teaching(4.72)) | grammar=passive(is important) | dictation=long(11); dense(6)"
1815,#1815 RS,We have worked together to promote a healthy research culture.,1,0,1,1,"lex=0(rare_avg=4.68: promote(4.56), healthy(4.80)) | grammar=perfect(have worked) | dictation=dense(6)"
1816,#1816 RS,The placements are available from small local businesses to multinational organizations.,2,1,0,2,"lex=1(rare_avg=3.42: placements(3.27), multinational(3.56)) | dictation=long(11); dense(7)"
1817,#1817 RS,You may let us know what projects interest you the most.,2,0,1,1,"lex=0(rare_avg=4.99: projects(4.81), interest(5.17)) | grammar=modal(may) | dictation=long(11)"
1818,#1818 RS,He had been carrying on his business until he retired last year.,2,0,1,2,"lex=0(rare_avg=4.53: retired(4.44), carrying(4.61)) | grammar=perfect(had been) | dictation=long(12); dense(6)"
1819,#1819 RS,The capacity to listen to colleagues is often considered a great skill.,2,0,1,2,"lex=0(rare_avg=4.36: colleagues(4.29), skill(4.42)) | grammar=passive(is often considered) | dictation=long(12); dense(7)"
1820,#1820 RS,The family business is now run as a cooperative.,1,0,1,0,"lex=0(rare_avg=4.67: cooperative(3.86), run(5.49)) | grammar=passive(is now run)"
1821,#1821 RS,Transport has always been the key to developing international trade in this century.,2,0,1,2,"lex=0(rare_avg=4.67: developing(4.66), transport(4.68)) | grammar=perfect(has always been) | dictation=long(13); dense(6)"
1822,#1822 RS,The householder has a duty to take good care of the visitor's safety.,2,2,0,3,"lex=2(rare_avg=2.79: visitor's(2.65), householder(2.94)) | dictation=contraction; long(13); dense(7)"
1823,#1823 RS,Right now we have the ability to tackle these global issues.,1,0,0,1,"lex=0(rare_avg=4.55: tackle(4.15), global(4.95)) | dictation=long(11)"
1824,#1824 RS,No one is suggesting that any health risks attach to this product.,2,0,0,2,"lex=0(rare_avg=4.00: attach(3.75), suggesting(4.25)) | dictation=long(12); dense(6)"
1825,#1825 RS,Children of compulsory school age must be enrolled in school and attend every day.,3,1,2,2,"lex=1(rare_avg=3.81: compulsory(3.70), enrolled(3.92)) | grammar=modal(must); passive(be enrolled) | dictation=long(14); dense(8)"
1826,#1826 RS,Aboriginal people have a long tradition of teaching and learning in their own method.,2,0,0,2,"lex=0(rare_avg=4.14: aboriginal(3.78), tradition(4.50)) | dictation=long(14); dense(7)"
1827,#1827 RS,As a parent you need to choose the school that best suits your child.,2,0,0,2,"lex=0(rare_avg=4.41: suits(4.25), parent(4.57)) | dictation=long(14); dense(7)"
1828,#1828 RS,The school has developed a creative partnership with parents.,1,0,1,0,"lex=0(rare_avg=4.54: partnership(4.48), creative(4.60)) | grammar=perfect(has developed)"
1829,#1829 RS,Children need to be provided with an appropriate learning environment.,3,0,2,1,"lex=0(rare_avg=4.77: appropriate(4.67), environment(4.87)) | grammar=adv_sub(provided); passive(be provided) | dictation=dense(6)"
1830,#1830 RS,The impact of public policy on gender and aging needs to be addressed.,2,0,1,2,"lex=0(rare_avg=4.15: aging(4.04), addressed(4.26)) | grammar=passive(be addressed) | dictation=long(13); dense(7)"
1831,#1831 RS,You can find faculty and staff by department or unit through the university's directories.,2,1,0,3,"lex=1(rare_avg=3.48: directories(3.19), university's(3.78)) | dictation=contraction; long(14); dense(7)"
1832,#1832 RS,The university embraces diversity and is committed to the discovery of knowledge.,2,1,1,2,"lex=1(rare_avg=3.83: embraces(3.35), diversity(4.32)) | grammar=passive(is committed) | dictation=long(12); dense(6)"
1833,#1833 RS,We want to improve the quality of life and the standard of living.,2,0,0,2,"lex=0(rare_avg=4.91: improve(4.79), standard(5.03)) | dictation=long(13); dense(6)"
1834,#1834 RS,We are committed to quality programs and responsive to a rapidly changing world.,2,0,1,2,"lex=0(rare_avg=4.02: responsive(3.70), rapidly(4.34)) | grammar=passive(are committed) | dictation=long(13); dense(7)"
1835,#1835 RS,"Through quality teaching, the university is committed to developing the knowledge.",2,0,1,2,"lex=0(rare_avg=4.66: committed(4.65), developing(4.66)) | grammar=passive(is committed) | dictation=long(11); dense(6)"
1836,#1836 RS,Their work provides support to numerous projects related to the goals of the departments.,2,0,0,2,"lex=0(rare_avg=4.43: departments(4.20), numerous(4.65)) | dictation=long(14); dense(8)"
1837,#1837 RS,You will learn to apply business strategies to solve problems in the production of agricultural goods.,2,0,0,2,"lex=0(rare_avg=4.31: strategies(4.29), agricultural(4.34)) | dictation=long(16); dense(9)"
1838,#1838 RS,"Plant pathology is the study of plant diseases, their causes and effects.",2,0,0,2,"lex=0(rare_avg=3.96: pathology(3.57), diseases(4.36)) | dictation=long(12); dense(7)"
1839,#1839 RS,Please visit individual department websites to explore more research options.,1,0,0,1,"lex=0(rare_avg=4.25: websites(4.20), explore(4.31)) | dictation=dense(8)"
1840,#1840 RS,Extension is only available under special circumstances.,1,0,0,0,"lex=0(rare_avg=4.53: extension(4.46), circumstances(4.59))"
1841,#1841 RS,He used to take a walk in a small garden after dinner.,2,0,0,2,"lex=0(rare_avg=4.78: garden(4.77), dinner(4.78)) | dictation=long(12); dense(6)"
1842,#1842 RS,The lecture on how to keep plants healthy will be hosted next week.,2,0,1,2,"lex=0(rare_avg=4.20: lecture(4.14), hosted(4.25)) | grammar=passive(be hosted) | dictation=long(13); dense(7)"
1843,#1843 RS,You must include a statement that you are taking all courses through distance education.,2,0,1,2,"lex=0(rare_avg=4.65: courses(4.46), distance(4.85)) | grammar=modal(must) | dictation=long(14); dense(6)"
1844,#1844 RS,This website can help users to tackle a typical domestic issue.,2,0,0,2,"lex=0(rare_avg=4.37: tackle(4.15), typical(4.59)) | dictation=long(11); dense(7)"
1845,#1845 RS,"Before these papers are issued, make sure they are formally reviewed.",2,0,1,2,"lex=0(rare_avg=4.12: formally(4.01), reviewed(4.23)) | grammar=passive(are issued) | dictation=long(11); dense(6)"
1846,#1846 RS,You can join us to apply knowledge to make this world a better place.,2,0,0,2,"lex=0(rare_avg=4.88: apply(4.81), knowledge(4.96)) | dictation=long(14); dense(7)"
1847,#1847 RS,Agriculture is more than just farming; it's also about energy and conservation.,1,0,0,2,"lex=0(rare_avg=4.27: farming(4.21), conservation(4.33)) | dictation=contraction; long(12)"
1848,#1848 RS,We have been trained to investigate how cultural systems matter in this situation.,3,0,2,2,"lex=0(rare_avg=4.45: investigate(4.31), trained(4.58)) | grammar=passive(been trained); perfect(have been trained) | dictation=long(13); dense(6)"
1849,#1849 RS,They're discussing the most efficient strategy to manage the risks facing the business.,2,0,0,3,"lex=0(rare_avg=4.29: discussing(4.23), risks(4.35)) | dictation=contraction; long(13); dense(8)"
1850,#1850 RS,You will get a broad foundation in the technology of machine systems.,2,0,0,2,"lex=0(rare_avg=4.67: broad(4.53), foundation(4.81)) | dictation=long(12); dense(6)"
1851,#1851 RS,Improving the quality of air and water is important to human beings.,2,0,1,2,"lex=0(rare_avg=4.28: beings(4.19), improving(4.37)) | grammar=passive(is important) | dictation=long(12); dense(7)"
1852,#1852 RS,There is widespread concern that new houses will be built on protected land.,2,0,1,2,"lex=0(rare_avg=4.35: widespread(4.19), protected(4.51)) | grammar=passive(be built on protected) | dictation=long(13); dense(7)"
1853,#1853 RS,Animal science can be applied to a wide variety of careers and industries.,2,0,1,2,"lex=0(rare_avg=4.25: careers(4.08), industries(4.42)) | grammar=passive(be applied) | dictation=long(13); dense(7)"
1854,#1854 RS,"For many years, the schools attempted to neutralize controversies over race.",2,1,0,2,"lex=1(rare_avg=3.26: neutralize(3.12), controversies(3.40)) | dictation=long(11); dense(7)"
1855,#1855 RS,Schools have to play their full part in promoting the welfare of children.,2,0,0,2,"lex=0(rare_avg=4.36: promoting(4.28), welfare(4.43)) | dictation=long(13); dense(7)"
1856,#1856 RS,This summer program has been illustrated with many photographs of activities.,3,0,2,2,"lex=0(rare_avg=4.25: illustrated(4.17), photographs(4.34)) | grammar=passive(been illustrated); perfect(has been illustrated) | dictation=long(11); dense(6)"
